Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2018-07-14T00:00:00,CADI,2D,,RED,431229,IL,10300 S. Doty,(773) 568-8495,2854402
2018-07-14T00:00:00,CHEV,LL,,GRY,6387377,IL,10300 S. Doty,(773) 568-8495,2854400
2018-07-14T00:00:00,SATR,LL,,GLD,AQ50281,IL,10300 S. Doty,(773) 568-8495,2854410
2018-07-14T00:00:00,MERC,4D,,DBL,J570438,IN,701 N. Sacramento,(773) 265-7605,6928560
2018-07-14T00:00:00,CHEV,4D,,BLK,AQ43218,IL,701 N. Sacramento,(773) 265-7605,6928561
2018-07-14T00:00:00,HOND,VN,,GRY,Q636305,IL,701 N. Sacramento,(773) 265-7605,6928562
2018-07-14T00:00:00,CHRY,4D,,LBL,928T426,IL,10300 S. Doty,(773) 568-8495,2854411
2018-07-14T00:00:00,BUIC,4D,,MAR,FFA690,IA,10300 S. Doty,(773) 568-8495,2854412
2018-07-14T00:00:00,GMC,LL,TK,TAN,7081828,IN,10300 S. Doty,(773) 568-8495,2854413
2018-07-14T00:00:00,CADI,4D,,CRM,J670250,IN,10300 S. Doty,(773) 568-8495,2854414
2018-07-14T00:00:00,FORD,4D,,RED,N153665,IL,701 N. Sacramento,(773) 265-7605,6928565
2018-07-14T00:00:00,,MB,,ONG,,IL,701 N. Sacramento,(773) 265-7605,6928566
2018-07-14T00:00:00,HYUN,4D,,LBL,,IL,701 N. Sacramento,(773) 265-7605,6928567
2018-07-14T00:00:00,BUIC,LL,,GRY,Q135156,IL,701 N. Sacramento,(773) 265-7605,6928570
2018-07-14T00:00:00,BUIC,4D,,GRY,AD77081,IL,701 N. Sacramento,(773) 265-7605,6928571
2018-07-14T00:00:00,BUIC,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6928572
2018-07-14T00:00:00,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2854418
2018-07-14T00:00:00,CADI,4D,,BGE,AT61689,IL,701 N. Sacramento,(773) 265-7605,6928573
2018-07-14T00:00:00,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2854419
2018-07-15T00:00:00,DODG,LL,,RED,AV79355,IL,10300 S. Doty,(773) 568-8495,2854420
2018-07-14T00:00:00,BUIC,4D,,MAR,AN58503,IL,701 N. Sacramento,(773) 265-7605,6928574
2018-07-15T00:00:00,DODG,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6928575
2018-07-15T00:00:00,NISS,LL,,GRY,Z895554,IL,400 E. Lower Wacker,(312) 744-7550,989404
2018-07-15T00:00:00,CHEV,4D,,SIL,G965682,IL,400 E. Lower Wacker,(312) 744-7550,989406
2018-07-15T00:00:00,CHEV,4D,,BLK,AH94611,IL,10300 S. Doty,(773) 568-8495,2854421
2018-07-15T00:00:00,HYUN,4T,,MAR,P656756,IL,701 N. Sacramento,(773) 265-7605,6928590
2018-07-15T00:00:00,NISS,4D,,GRY,ZX13763,IL,701 N. Sacramento,(773) 265-7605,6928591
2018-07-15T00:00:00,HOND,4D,,SIL,AT92809,IL,701 N. Sacramento,(773) 265-7605,6928593
2018-07-15T00:00:00,TOYT,4D,,SIL,ZX74043,IL,400 E. Lower Wacker,(312) 744-7550,989408
2018-07-15T00:00:00,PONT,LL,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6928594
2018-07-15T00:00:00,NISS,4T,,BLK,AF2173,IL,701 N. Sacramento,(773) 265-7605,6928605
2018-07-15T00:00:00,CHEV,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2854428
2018-07-15T00:00:00,NISS,4T,,WHI,AG28526,IL,701 N. Sacramento,(773) 265-7605,6928613
2018-07-15T00:00:00,HYUN,4T,,BLK,CM9U9Z,MO,701 N. Sacramento,(773) 265-7605,6928607
2018-07-15T00:00:00,CHEV,4D,,GRY,AD50875,IL,10300 S. Doty,(773) 568-8495,2854429
2018-07-15T00:00:00,HYUN,4D,,WHI,AS82651,IL,701 N. Sacramento,(773) 265-7605,6928603
2018-07-15T00:00:00,MERC,4T,,BGE,AP13369,IL,701 N. Sacramento,(773) 265-7605,6928622
2018-07-15T00:00:00,NISS,4T,,PLE,AN69382,IL,10300 S. Doty,(773) 568-8495,2854432
2018-07-15T00:00:00,MERZ,4D,,BLK,AK59765,IL,10300 S. Doty,(773) 568-8495,2854434
2018-07-15T00:00:00,TOYT,4D,,GRY,Q113321,IL,701 N. Sacramento,(773) 265-7605,6928643
2018-07-15T00:00:00,HOND,LL,,BLK,AP63204,IL,10300 S. Doty,(773) 568-8495,2854436
2018-07-15T00:00:00,FORD,4D,,SIL,AL55349,IL,701 N. Sacramento,(773) 265-7605,6928645
2018-07-15T00:00:00,GMC,LL,,TAN,AN84488,IL,10300 S. Doty,(773) 568-8495,2854439
2018-07-15T00:00:00,CHEV,4D,IMP,ONG,AQ48990,IL,10300 S. Doty,(773) 568-8495,2854444
2018-07-15T00:00:00,,MC,,GRN,,IL,701 N. Sacramento,(773) 265-7605,2854438
2018-07-15T00:00:00,BUIC,LL,,WHI,E350658,IL,10300 S. Doty,(773) 568-8495,2854443
2018-07-15T00:00:00,CHEV,4D,,RED,J758697,IL,10300 S. Doty,(773) 568-8495,2854445
2018-07-15T00:00:00,GMC,LL,JMY,SIL,AT54025,IL,701 N. Sacramento,(773) 265-7605,6928653
2018-07-15T00:00:00,HOND,LL,,BLK,ACL3265,IL,10300 S. Doty,(773) 568-8495,2854447
2018-07-15T00:00:00,HOND,LL,,BLK,ACL3265,IL,10300 S. Doty,(773) 568-8495,2854447
2018-07-15T00:00:00,ZCZY,MC,,RED,,IL,701 N. Sacramento,(773) 265-7605,6928660
2018-07-15T00:00:00,GMC,LL,JMY,GRY,,IL,701 N. Sacramento,(773) 265-7605,6928663
2018-07-15T00:00:00,HOND,2D,CIV,BLU,Y770558,IL,701 N. Sacramento,(773) 265-7605,6928664
2018-07-15T00:00:00,HYUN,4D,ELN,GRY,,IL,10300 S. Doty,(773) 568-8495,2854448
2018-07-15T00:00:00,HYUN,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2854449
2018-07-15T00:00:00,FORD,2D,,GRY,760672,IL,10300 S. Doty,(773) 568-8495,2854455
2018-07-15T00:00:00,HOND,4D,,SIL,AV76561,IL,10300 S. Doty,(773) 568-8495,2854454
2018-07-15T00:00:00,CADI,4D,,WHI,Q132394,IL,701 N. Sacramento,(773) 265-7605,6928669
2018-07-15T00:00:00,BUIC,4D,,BRZ,,IL,10300 S. Doty,(773) 568-8495,2854460
2018-07-15T00:00:00,CHEV,4D,,BLU,XJX865,IN,10300 S. Doty,(773) 568-8495,2854459
2018-07-15T00:00:00,DODG,VN,TK,TAN,AJ54707,IL,701 N. Sacramento,(773) 265-7605,6928671
2018-07-15T00:00:00,TOYT,VN,,BLU,341748,IL,701 N. Sacramento,(773) 265-7605,6928673
2018-07-15T00:00:00,PONT,VN,,SIL,AP71801,IL,10300 S. Doty,(773) 568-8495,2854463
2018-07-15T00:00:00,PONT,4D,,RED,Y765208,IL,701 N. Sacramento,(773) 265-7605,6928679
2018-07-15T00:00:00,FORD,LL,,WHI,625JAL,KS,10300 S. Doty,(773) 568-8495,2854466
2018-07-15T00:00:00,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2854468
2018-07-15T00:00:00,DODG,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2854472
2018-07-15T00:00:00,FORD,LL,,BLU,19184V3,TX,701 N. Sacramento,(773) 265-7605,6928682
2018-07-15T00:00:00,HOND,2D,,BLK,KZJ2382,TX,10300 S. Doty,(773) 568-8495,2854471
2018-07-15T00:00:00,FORD,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6928685
2018-07-15T00:00:00,CHEV,LL,,BLU,AS83953,IL,10300 S. Doty,(773) 568-8495,2854470
2018-07-15T00:00:00,CHEV,4D,,WHI,177U578,IL,701 N. Sacramento,(773) 265-7605,6928687
2018-07-15T00:00:00,BMW,4D,,GRY,968T298,IL,701 N. Sacramento,(773) 265-7605,6928683
2018-07-15T00:00:00,GMC,LL,TK,GLD,Z714821,IL,10300 S. Doty,(773) 568-8495,2854474
2018-07-15T00:00:00,GMC,LL,TK,GRN,AS86009,IL,701 N. Sacramento,(773) 265-7605,6928689
2018-07-15T00:00:00,KIA,4D,,GRY,AE60570,IL,701 N. Sacramento,(773) 265-7605,6928690
2018-07-16T00:00:00,HOND,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6928692
2018-07-15T00:00:00,MITS,4D,,GRY,AS78842,IL,701 N. Sacramento,(773) 265-7605,6928694
2018-07-16T00:00:00,VOLK,4D,,BLK,AQ29347,IL,10300 S. Doty,(773) 568-8495,2854477
2018-07-16T00:00:00,FORD,LL,,BLU,AE76922,IL,701 N. Sacramento,(773) 265-7605,6928696
2018-07-16T00:00:00,FORD,LL,TK,SIL,AM45618,IL,701 N. Sacramento,(773) 265-7605,6928695
2018-07-16T00:00:00,HOND,4D,,SIL,AU30334,IL,701 N. Sacramento,(773) 265-7605,6928699
2018-07-16T00:00:00,LEXS,4D,,TAN,239858,IL,701 N. Sacramento,(773) 265-7605,6928702
2018-07-16T00:00:00,AUDI,4D,,SIL,AQ53057,IL,400 E. Lower Wacker,(312) 744-7550,989425
2018-07-16T00:00:00,HOND,2D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6928707
2018-07-16T00:00:00,NISS,4D,,SIL,GJG9651,OH,701 N. Sacramento,(773) 265-7605,6928704
2018-07-16T00:00:00,CADI,4D,,BLK,AN13603,IL,10300 S. Doty,(773) 568-8495,2854482
2018-07-16T00:00:00,FORD,LL,,RED,S494997,IL,701 N. Sacramento,(773) 265-1846,1537617
2018-07-16T00:00:00,PONT,4D,,GRY,00197864,IL,10300 S. Doty,(773) 568-8495,2854483
2018-07-16T00:00:00,TOYT,4D,AVA,BLK,AP43136,IL,10300 S. Doty,(773) 568-8495,2854485
2018-07-16T00:00:00,FORD,2D,,RED,AN15868,IL,701 N. Sacramento,(773) 265-7605,6928713
2018-07-16T00:00:00,TOYT,4D,,BLK,Z404868,IL,701 N. Sacramento,(773) 265-7605,6928714
2018-07-16T00:00:00,HOND,2D,,WHI,6868WS,IL,701 N. Sacramento,(773) 265-7605,6928716
2018-07-16T00:00:00,JEEP,LL,,TAN,S683497,IL,400 E. Lower Wacker,(312) 744-7550,989441
2018-07-16T00:00:00,FORD,PK,F15,GLD,2424134B,IL,701 N. Sacramento,(773) 265-7605,6928719
2018-07-16T00:00:00,TOYT,4D,,BLU,Z799849,IL,10300 S. Doty,(773) 568-8495,2854488
2018-07-16T00:00:00,OLDS,4D,,SIL,799WAY,MN,10300 S. Doty,(773) 568-8495,2854491
2018-07-14T00:00:00,GMC,LL,,WHI,,,701 N. Sacramento,(773) 265-7605,6928437
2018-07-16T00:00:00,TOYT,4D,,GRN,AH28335,IL,10300 S. Doty,(773) 568-8495,2854494
2018-07-16T00:00:00,CHEV,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2854493
2018-07-16T00:00:00,CHEV,4D,,RED,,,10300 S. Doty,(773) 568-8495,2854496
2018-07-16T00:00:00,HYUN,LL,,BLU,AR39015,IL,400 E. Lower Wacker,(312) 744-7550,989449
2018-07-16T00:00:00,HOND,4D,,GRY,J449364,IL,400 E. Lower Wacker,(312) 744-7550,989448
2018-07-16T00:00:00,CHRY,4D,,BLK,AV77686,IL,10300 S. Doty,(773) 568-8495,2854497
2018-07-16T00:00:00,MITS,LL,,WHI,AV77684,IL,10300 S. Doty,(773) 568-8495,2854499
2018-07-16T00:00:00,PONT,4D,,GRY,512YGT,WI,701 N. Sacramento,(773) 265-7605,6928726
2018-07-16T00:00:00,PONT,4D,,SIL,AP16608,IL,10300 S. Doty,(773) 568-8495,2854501
2018-07-16T00:00:00,DODG,VN,,BLU,ZU56203,IL,10300 S. Doty,(773) 568-8495,2854500
2018-07-16T00:00:00,CHEV,4D,,WHI,223SLF,IN,10300 S. Doty,(773) 568-8495,2854502
2018-07-16T00:00:00,FORD,4D,,SIL,AT63284,IL,701 N. Sacramento,(773) 265-7605,6928729
2018-07-16T00:00:00,MITS,4D,,GLD,439797,IL,10300 S. Doty,(773) 568-8495,2854504
2018-07-16T00:00:00,DODG,VN,,BLK,AG30026,IL,701 N. Sacramento,(773) 265-7605,6928730
2018-07-16T00:00:00,FORD,LL,,BLK,E185657,IL,10300 S. Doty,(773) 568-8495,2854506
2018-07-16T00:00:00,CADI,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2854507
2018-07-16T00:00:00,MERC,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2854505
2018-07-16T00:00:00,BUIC,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6928731
2018-07-16T00:00:00,BMW,4D,,BLK,846T093,IL,701 N. Sacramento,(773) 265-7605,6928734
2018-07-17T00:00:00,DODG,LL,,GRY,AT93304,IL,10300 S. Doty,(773) 568-8495,2854511
2018-07-17T00:00:00,BUIC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6928737
2018-07-17T00:00:00,FORD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2854515
2018-07-17T00:00:00,BUIC,4D,,TAN,WH8082B,WI,701 N. Sacramento,(773) 265-7605,6928738
2018-07-17T00:00:00,PONT,4D,,ONG,ZU50065,IL,10300 S. Doty,(773) 568-8495,2854516
2018-07-17T00:00:00,HOND,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2854520
2018-07-17T00:00:00,FORD,LL,TK,BLK,1813062B,IL,701 N. Sacramento,(773) 265-7605,6928740
2018-07-17T00:00:00,VOLV,4D,,GRY,AN84825,IL,10300 S. Doty,(773) 568-8495,2854521
2018-07-17T00:00:00,DODG,LL,,BLK,AH42758,IL,10300 S. Doty,(773) 568-8495,2854523
2018-07-17T00:00:00,VOLK,4D,,BLK,00197966,IL,10300 S. Doty,(773) 568-8495,2854522
2018-07-17T00:00:00,NISS,LL,,SIL,Q223989,IL,701 N. Sacramento,(773) 265-7605,6928747
2018-07-17T00:00:00,FORD,4D,,GRY,Q189382,IL,701 N. Sacramento,(773) 265-7605,6928749
2018-07-17T00:00:00,HYUN,4D,,BLK,BWX856,MI,10300 S. Doty,(773) 568-8495,2854528
2018-07-14T00:00:00,ZCZY,MC,,RED,,IL,701 N. Sacramento,(773) 265-7605,6928568
2018-07-17T00:00:00,DODG,4D,,BLK,N858801,IL,10300 S. Doty,(773) 568-8495,2854510
2018-07-17T00:00:00,CHEV,2D,,BLK,AD44573,IL,10300 S. Doty,(773) 568-8495,2854525
2018-07-17T00:00:00,MERZ,LL,,GRN,,IL,10300 S. Doty,(773) 568-8495,2854529
2018-07-17T00:00:00,HOND,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6928752
2018-07-17T00:00:00,,MB,,GRY,EL4751,IL,701 N. Sacramento,(773) 265-7605,6928753
2018-07-17T00:00:00,HOND,2D,,SIL,525391,IL,10300 S. Doty,(773) 568-8495,2854531
2018-07-17T00:00:00,HOND,2D,,SIL,A293795,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416062
2018-07-17T00:00:00,GMC,LL,,SIL,Q476444,IL,10300 S. Doty,(773) 568-8495,2854532
2018-07-17T00:00:00,NISS,4D,,WHI,E976796,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416063
2018-07-17T00:00:00,TOYT,,,,AH30424,IL,10300 S. Doty,(773) 568-8495,2854533
2018-07-17T00:00:00,TOYO,4D,,RED,144NIZ,IN,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416064
2018-07-17T00:00:00,NISS,4D,,GRY,NKHANS,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416067
2018-07-17T00:00:00,CHEV,4D,,BLU,AL41710,IL,10300 S. Doty,(773) 568-8495,2854534
2018-07-17T00:00:00,SATR,4D,,BLU,1688283,IL,10300 S. Doty,(773) 568-8495,2854538
2018-07-17T00:00:00,CHEV,4D,,BLU,81427FF,IL,10300 S. Doty,(773) 568-8495,2854535
2018-07-17T00:00:00,VOLK,4D,,BLK,AP69827,IL,10300 S. Doty,(773) 568-8495,2854539
2018-07-17T00:00:00,CHEV,4D,,WHI,L793190,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,4160666
2018-07-14T00:00:00,ACUR,2D,,BLK,,,10300 S. Doty,(773) 568-8495,2854407
2018-07-17T00:00:00,BMW,4D,,SIL,AE84340,IL,10300 S. Doty,(773) 568-8495,2854536
2018-07-17T00:00:00,NISS,4D,,GRY,HVM376,MS,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416068
2018-07-17T00:00:00,CHRY,4D,,SIL,239628,IL,10300 S. Doty,(773) 568-8495,2854541
2018-07-17T00:00:00,BMW,LL,,TAN,AP69635,IL,701 N. Sacramento,(773) 265-7605,6928755
2018-07-17T00:00:00,VOLK,4D,,BLK,GAN1671,NY,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416069
2018-07-17T00:00:00,TOYT,4D,,GRY,798WHF,AR,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416070
2018-07-17T00:00:00,TOYT,4D,,BLK,AD32214,IL,10300 S. Doty,(773) 568-8495,2854542
2018-07-17T00:00:00,CHEV,4D,,GRY,CP4Y398,TX,10300 S. Doty,(773) 568-8495,2854546
2018-07-17T00:00:00,CHEV,4D,,SIL,991T811,IL,10300 S. Doty,(773) 568-8495,2854549
2018-07-17T00:00:00,TOYT,2D,,RED,,,10300 S. Doty,(773) 568-8495,2854551
2018-07-17T00:00:00,JEEP,LL,,GRY,V908255,IL,701 N. Sacramento,(773) 265-7605,6928758
2018-07-17T00:00:00,FORD,PK,,BLK,1639334B,IL,10300 S. Doty,(773) 568-8495,2854553
2018-07-17T00:00:00,JEEP,LL,,TAN,AC54814,IL,701 N. Sacramento,(773) 265-7605,6928765
2018-07-17T00:00:00,JEEP,2D,,YEL,,,701 N. Sacramento,(773) 265-1846,1537622
2018-07-17T00:00:00,FORD,4D,,GRY,AT52880,IL,701 N. Sacramento,(773) 265-7605,6928764
2018-07-17T00:00:00,BUIC,4D,,GRY,AJ22036,IL,10300 S. Doty,(773) 568-8495,2854558
2018-07-17T00:00:00,CHRY,VN,,BLU,AP23524,IL,10300 S. Doty,(773) 568-8495,2854562
2018-07-17T00:00:00,CHEV,4D,MAL,PLE,1957353,IL,10300 S. Doty,(773) 568-8495,2854560
2018-07-17T00:00:00,HOND,LL,,ONG,979T656,IL,701 N. Sacramento,(773) 265-1846,1537624
2018-07-17T00:00:00,PONT,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,6928772
2018-07-17T00:00:00,HYUN,4D,,SIL,L295460,IL,701 N. Sacramento,(773) 265-7605,6928773
2018-07-17T00:00:00,BUIC,4D,,GLD,,,701 N. Sacramento,(773) 265-7605,6928774
2018-07-17T00:00:00,CHEV,4D,,RED,725568,IL,10300 S. Doty,(773) 568-8495,2854568
2018-07-17T00:00:00,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2854567
2018-07-17T00:00:00,BUIC,4D,,BGE,AS83149,IL,701 N. Sacramento,(773) 265-7605,6928775
2018-07-17T00:00:00,CADI,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2854566
2018-07-17T00:00:00,PONT,4D,,WHI,S240153,IL,701 N. Sacramento,(773) 265-7605,6928776
2018-07-17T00:00:00,FORD,VN,,BLK,541780,IL,10300 S. Doty,(773) 568-8495,2854570
2018-07-17T00:00:00,HOND,4D,,SIL,,,10300 S. Doty,(773) 568-8495,2854569
2018-07-17T00:00:00,CHEV,LL,,BLU,,,10300 S. Doty,(773) 568-8495,2854572
2018-07-17T00:00:00,BUIC,4D,,TAN,AS87032,IL,10300 S. Doty,(773) 568-8495,2854571
2018-07-17T00:00:00,NISS,LL,,BLU,AP37207,IL,701 N. Sacramento,(773) 265-7605,6928778
2018-07-18T00:00:00,BUIC,4D,,BLU,426111,IL,10300 S. Doty,(773) 568-8495,2854574
2018-07-18T00:00:00,MITS,LL,,GLD,AW12691,IL,701 N. Sacramento,(773) 265-7605,6928783
2018-07-18T00:00:00,GMC,LL,,BLK,00199326,IL,10300 S. Doty,(773) 568-8495,2854578
2018-07-17T00:00:00,CHRY,4D,,WHI,AF26062,IL,10300 S. Doty,(773) 568-8495,2854575
2018-07-18T00:00:00,NISS,4D,,GRN,Q140355,IL,701 N. Sacramento,(773) 265-7605,6928786
2018-07-18T00:00:00,HYUN,LL,,SIL,E959815,IL,10300 S. Doty,(773) 568-8495,2854584
2018-07-18T00:00:00,CHEV,4T,,SIL,Y794569,IL,10300 S. Doty,(773) 568-8495,2854582
2018-07-18T00:00:00,KIA,4T,,GRY,Q968045,IL,10300 S. Doty,(773) 568-8495,2854581
2018-07-18T00:00:00,BUIC,4D,,SIL,DLA4886,MI,701 N. Sacramento,(773) 265-7605,6928791
2018-07-18T00:00:00,NISS,LL,,RED,AH94631,IL,10300 S. Doty,(773) 568-8495,2854588
2018-07-18T00:00:00,CHEV,2T,,RED,N669288,IL,10300 S. Doty,(773) 568-8495,2854590
2018-07-18T00:00:00,CHEV,VN,,BLU,AN74876,IL,10300 S. Doty,(773) 568-8495,2854596
2018-07-18T00:00:00,CHEV,VN,,BLU,AP19492,IL,10300 S. Doty,(773) 568-8495,2854592
2018-07-18T00:00:00,FORD,LL,,PLE,AP70269,IL,10300 S. Doty,(773) 568-8495,2854591
2018-07-18T00:00:00,CHRY,2H,,SIL,Y752915,IL,10300 S. Doty,(773) 568-8495,2854589
2018-07-18T00:00:00,BUIC,4D,,BLK,AS95674,IL,10300 S. Doty,(773) 568-8495,2854598
2018-07-18T00:00:00,CHRY,VN,,BLK,Z835572,IL,701 N. Sacramento,(773) 265-7605,6928796
2018-07-18T00:00:00,KIA,LL,,WHI,E605373,IL,701 N. Sacramento,(773) 265-7605,6928795
2018-07-18T00:00:00,LINC,4D,,BLK,AS76291,IL,10300 S. Doty,(773) 568-8495,2854604
2018-07-18T00:00:00,PONT,4T,,GRN,AQ72335,IL,10300 S. Doty,(773) 568-8495,2854601
2018-07-18T00:00:00,PONT,4D,,BLK,DWJ2741,MI,10300 S. Doty,(773) 568-8495,2854605
2018-07-18T00:00:00,CHEV,LL,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6928798
2018-07-18T00:00:00,OLDS,4T,,BLU,E648878,IL,701 N. Sacramento,(773) 265-7605,6928801
2018-07-18T00:00:00,PONT,4T,,RED,AN58156,IL,701 N. Sacramento,(773) 265-7605,6928800
2018-07-18T00:00:00,FORD,LL,,BLK,Y839462,IL,10300 S. Doty,(773) 568-8495,2854616
2018-07-18T00:00:00,CHEV,4T,,WHI,325662,IL,10300 S. Doty,(773) 568-8495,2854609
2018-07-18T00:00:00,CHEV,LL,,PLE,912ZTK,WI,10300 S. Doty,(773) 568-8495,2854613
2018-07-18T00:00:00,NISS,4T,,RED,,IL,10300 S. Doty,(773) 568-8495,2854612
2018-07-18T00:00:00,MITS,4T,,TAN,Y731187,IL,10300 S. Doty,(773) 568-8495,2854614
2018-07-18T00:00:00,MITS,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2854608
2018-07-18T00:00:00,BUIC,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2854618
2018-07-18T00:00:00,NISS,4D,,WHI,532675,IL,10300 S. Doty,(773) 568-8495,2854617
2018-07-18T00:00:00,MAZD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2854619
2018-07-18T00:00:00,JEEP,LL,,TAN,AS60456,IL,10300 S. Doty,(773) 568-8495,2854620
2018-07-18T00:00:00,VOLK,4D,,BLK,AN75671,IL,400 E. Lower Wacker,(312) 744-7550,989538
2018-07-18T00:00:00,OLDS,4D,,TAN,AN59704,IL,10300 S. Doty,(773) 568-8495,2854624
2018-07-18T00:00:00,BMW,LL,,SIL,Y802796,IL,10300 S. Doty,(773) 568-8495,2854621
2018-07-18T00:00:00,MERC,4D,,BLU,AP58659,IL,10300 S. Doty,(773) 568-8495,2854625
2018-07-18T00:00:00,VOLV,LL,,BLK,Q174318,IL,10300 S. Doty,(773) 568-8495,2854623
2018-07-18T00:00:00,KIA,4D,,BLK,AC58660,IL,10300 S. Doty,(773) 568-8495,2854630
2018-07-18T00:00:00,CADI,4D,,WHI,AD58629,IL,10300 S. Doty,(773) 568-8495,2854629
2018-07-18T00:00:00,FORD,LL,,BLU,V761043,IL,10300 S. Doty,(773) 568-8495,2854628
2018-07-18T00:00:00,CHRY,4D,,WHI,AK24082,IL,701 N. Sacramento,(773) 265-7605,6928804
2018-07-18T00:00:00,FORD,VN,,GRY,Z731157,IL,10300 S. Doty,(773) 568-8495,2854632
2018-07-18T00:00:00,LEXS,4D,,BLK,Q821950,IL,701 N. Sacramento,(773) 265-7605,6928805
2018-07-18T00:00:00,DODG,LL,TK,RED,R703207,IL,701 N. Sacramento,(773) 265-7605,6928807
2018-07-18T00:00:00,FORD,LL,,WHI,E442752,IL,701 N. Sacramento,(773) 265-7605,6928806
2018-07-16T00:00:00,NISS,4D,,RED,,,10300 S. Doty,(773) 568-8495,2854487
2018-07-18T00:00:00,FORD,PK,TK,BLK,2277837B,IL,10300 S. Doty,(773) 785-9752,1718436
2018-07-18T00:00:00,MITS,LL,,SIL,,IL,10300 S. Doty,(773) 785-9752,1718435
2018-07-15T00:00:00,DODG,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2854467
2018-07-18T00:00:00,FORD,VN,,WHI,AH24646,IL,10300 S. Doty,(773) 568-8495,2854633
2018-07-18T00:00:00,FORD,2D,,BLU,S717526,IL,10300 S. Doty,(773) 568-8495,2854636
2018-07-18T00:00:00,CHEV,LL,,BLK,Q328586,IL,10300 S. Doty,(773) 568-8495,2854635
2018-07-18T00:00:00,AUDI,4D,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1537625
2018-07-18T00:00:00,SUBA,4D,,GRY,38981DS,WI,10300 S. Doty,(773) 568-8495,2854638
2018-07-18T00:00:00,NISS,4D,,SIL,AB32202,IL,10300 S. Doty,(773) 568-8495,2854643
2018-07-18T00:00:00,CHEV,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6928809
2018-07-18T00:00:00,DODG,VN,,SIL,AP22733,IL,10300 S. Doty,(773) 568-8495,2854637
2018-07-18T00:00:00,PONT,4D,,GRY,AP46980,IL,10300 S. Doty,(773) 568-8495,2854644
2018-07-18T00:00:00,FORD,LL,,RED,AN79412,IL,10300 S. Doty,(773) 568-8495,2854642
2018-07-18T00:00:00,HYUN,4D,,BLU,Z813493,IL,10300 S. Doty,(773) 568-8495,2854639
2018-07-18T00:00:00,FORD,LL,,YEL,AG653388,IL,10300 S. Doty,(773) 568-8495,2854645
2018-07-15T00:00:00,FORD,PK,TK,WHI,,,10300 S. Doty,(773) 568-8495,2854456
2018-07-14T00:00:00,CADI,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2854406
2018-07-18T00:00:00,PONT,2D,,BLK,AS87605,IL,10300 S. Doty,(773) 568-8495,2854647
2018-07-18T00:00:00,NISS,LL,,MAR,,IL,10300 S. Doty,(773) 785-9752,1718438
2018-07-18T00:00:00,PONT,2D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2854646
2018-07-18T00:00:00,MAZD,VN,,WHI,ZU46975,IL,10300 S. Doty,(773) 568-8495,2854651
2018-07-18T00:00:00,JEEP,LL,TK,BLU,996WJD,KY,701 N. Sacramento,(773) 265-7605,6928812
2018-07-18T00:00:00,CHEV,4D,,WHI,DL6684R,IL,701 N. Sacramento,(773) 265-7605,6928817
2018-07-18T00:00:00,FORD,4D,,BGE,R719891,IL,701 N. Sacramento,(773) 265-7605,6928813
